address,block_timestamp,block_number,transaction_index,transaction_hash,amount0,token0_decimals,amount1,token1_decimals,sqrtPriceX96,token0_symbol,pool_price,timestamp_minus_five_min,markout_price,execution_price,volume,direction,markout,cum_markout,pool
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:09:14.000000,12936655,131,0xb0bcd8afe9c9f98046735c60b4792a4861820803adc44e38a55a6dd2e36fd8b9,52000000000.0,6,-2.02012401554602e19,18,1563877868212597579636423283186013,USDC,2566.572285050554,2021-08-01T01:06:04.000000,2570.773878329813,2574.0993919101,20.201240155460198,-1,67.17949847562097,26088.841055507382,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:09:36.000000,12936658,125,0x5bca9ca4f995d7c3ffd6401bc62d6a4924a0dcd11fafc4cf8bd6d6d3e3872343,178734683651.0,6,-6.94123874820835e19,18,1563469170876765806232045262345421,USDC,2567.914285743333,2021-08-01T01:06:04.000000,2570.773878329813,2574.9681020139874,69.4123874820835,-1,291.13107955242975,26379.972135059812,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:10:55.000000,12936664,65,0xce723cc04402aa243de084156d223c9ed2caee847ff77c39d4fecd64a9d9e028,180287727534.0,6,-6.99787743592218e19,18,1563057138677862276040597204412028,USDC,2569.268302560526,2021-08-01T01:06:04.000000,2570.773878329813,2576.3201654337304,69.9787743592218,-1,388.12237377648114,26768.094508836293,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:11:04.000000,12936666,196,0x4390a65b0a21230b69bbca50f7cebd84763c6e21fe3b891d258a1dd7b3ae367a,200412074343.0,6,-7.77467731426168e19,18,1562599368815658554091964188184900,USDC,2570.773878329813,2021-08-01T01:06:04.000000,2570.773878329813,2577.7542429364744,77.7467731426168,-1,542.7008235268374,27310.79533236313,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:22:00.000000,12936707,142,0x6f8bac8a922e7ad8db6dd8330501f59782939ef257e81ff1feefeecb3d6273fd,-296780837322.0,6,1.1584171652969e20,18,1563276537048764261702388096796231,USDC,2568.5471841776834,2021-08-01T01:17:25.000000,2566.588069056581,2561.9513091895155,115.84171652969,1,537.1302221368323,27847.92555449996,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:22:25.000000,12936708,18,0x69cf82ab92a9895a0747cc56d72eb7ca3a7d409623af2234b558c336e6c02893,-261223457275.0,6,1.02045804785908e20,18,1563873059436318939504359044650926,USDC,2566.588069056581,2021-08-01T01:17:25.000000,2566.588069056581,2559.8647374387074,102.045804785908,1,686.0877857884478,28534.01334028841,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T01:47:53.000000,12936822,30,0xb69e2d330950ca7b9740f5e3670f63955cfa1271cf091db8ca2f9da9c91a6a50,-2777089762.0,6,1.08527641247426e18,18,1563879454914137617748994376656121,USDC,2566.567076999361,2021-08-01T01:42:53.000000,2566.567076999361,2558.877839857102,1.08527641247426,1,8.344947700414313,28542.358287988824,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T02:26:39.000000,12936984,76,0x7b5b23adc78f5808b373304ebcc8d2eefe678e1a803aa85d896a2082cc3c7eb9,183937001844.0,6,-7.14323167439415e19,18,1563458533986484880198523906489088,USDC,2567.949227143865,2021-08-01T02:25:57.000000,2581.168142861337,2574.98300808787,71.4323167439415,-1,-441.81850624225234,28100.53978174657,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T02:26:49.000000,12936986,86,0x1a98384b383b7d9897d836a0594a90e95f1edc171df333b5985e2977aa5b3ffa,179575691662.0,6,-6.97015071484673e19,18,1563047811999783880110361994372516,USDC,2569.2989642071675,2021-08-01T02:25:57.000000,2581.168142861337,2576.3530662184367,69.7015071484673,-1,-335.6180990455328,27764.92168270104,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T02:26:49.000000,12936986,129,0x125fd87cead80ed2c9eeb6fec9a2393cff1cdf2cc3a10165515d1b38dcdcfc38,-20000000000.0,6,7.80787659372157e18,18,1563093682542868691994768857231664,USDC,2569.148169138563,2021-08-01T02:25:57.000000,2581.168142861337,2561.5158948698418,7.80787659372157,1,153.442327106807,27918.364009807847,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T02:28:50.000000,12936999,178,0xb806160c1102cca64fd1bd480d7efd392c9914134e730ceb5079b109a085efb4,912000000000.0,6,-3.53444952815598e20,18,1561010942206425886973809728353069,USDC,2576.0083877437564,2021-08-01T02:28:31.000000,2581.148230001354,2580.316942524896,353.44495281559796,-1,-293.8143628928507,27624.549646914995,30 bps
