LIQUIDITY_POOL_ADDRESS,POOL_NAME,TOKEN0_ADDRESS,TOKEN0_DECIMALS,TOKEN1_ADDRESS,TOKEN1_DECIMALS,FEE
0x58d6cbf523d132b2c34288a7819d00e28f92b148,uniswap: USDC-bLUSD 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xb9d7dddca9a4ac480991865efef82e01273f79c3,18,3000
0x5412be87c36d671358353dffc839ef79cdf79530,uniswap: MPL-WETH 3000,0x33349b282065b0284d756f0577fb39c158f935e6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x73bc2a2d767b431c189d3e90b25ffa36a7cfaa23,uniswap: XX-WETH 3000,0x8ea24723c0f3e7b7d1f31f24cb9eeb3e01f8dc8a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x7afbf040929b06383804c40d5ed9188754943427,uniswap: CYBER-WETH 10000,0x14778860e937f509e651192a90589de711fb88a9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x6f5ad69406f6f11f61cd6a6b8e7178fe0b8e5bb9,uniswap: WETH-AGOV 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd1420af453fd7bf940573431d416cace7ff8280c,18,3000
0x2ce54a0f63f5be7b62aec66104a1038206a154e3,uniswap: NOMAD-WETH 10000,0x64546432fa6c13d98b2713c8f1754733ad25e25a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xe58f6ce1d154a63314772d8ed483e477e040a2b8,,0x23012599f9abba61cb1a62d3785af7e434f692c6,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xb13b2113dc40e8c2064f6d49577250d9f6131c28,uniswap: WETH-ZCX 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc52c326331e9ce41f04484d3b5e5648158028804,18,10000
0xd0157a31013c526ca620a78fc53cbe219339e880,uniswap: GEPE-WETH 10000,0x249d711efd4b4c79871f24fdafb949529743a9dc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x12ded3d75fae8b27cd7f2b1a469fe088a3711dde,uniswap: anonUSD-WETH 500,0x5a7e6c8204a1359db9aacab7ba5fc309b7981efd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,500
0xefe7b6054917dd9a606ba3b53b11118367cff5c9,uniswap: LIBRARY-WETH 10000,0x41d8f23316c82caffe79ee01b33853fe33344ae5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xc145289f1d14697df8b6a459f01e5780a01b6761,uniswap: IDEAS-WETH 3000,0x443b29fc978058abe3fc2f4c3c6b76c57fdecc02,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x5e62e3ff1fbc9b28d4dd6e752415df7fd331a695,uniswap: BREPE-WETH 10000,0xa0117792d4b100fd329b37e8ab4181df8a5b3326,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x654088953c4ff3f406241b6238ccd8f26d5bcb07,uniswap: WMT-WETH 3000,0x263b6b028f3e4ed8c4329eb2b5f409ee38d97296,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x1830d752b574d56680f0b40968ef27e959cf9621,uniswap: TURD-WETH 10000,0x9be0fe64c9e52c0aead33017d07aaabefc8836c7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x708aceab189fe5b66738e5bc181eaa367655b730,uniswap: WETH-PAPA 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd4a112f31f93f4d0740a664d3c16ea7ba65c6258,18,10000
0x42bc8853bd300c463b769e1124ce0b04d03dc955,uniswap: WPLS-WETH 3000,0x97ac4a2439a47c07ad535bb1188c989dae755341,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x1017b6a25f9e2fef58c28be0e3d2bc2535c9d9c3,uniswap: VOW-USDT 10000,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,10000
0x08f711bbc1490171a8e02fdf42ac0f724bde98bf,uniswap: MIX-WETH 3000,0x5d285f735998f36631f678ff41fb56a10a4d0429,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x72eb331e08e35839a834e204e01ab3963498f97e,uniswap: FED-WETH 10000,0x5966c6459acdc8280d5f30a7d5361daa8ac06ca6,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x6dba477c1e4888e885fddd4ab2721257b72189d8,uniswap: FROIG-WETH 10000,0x52392e8ceceb1ff0fc23e9989fb98eae590151a4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xbfa6c8a6bcabb10574068037142ae7e8a7fa6228,uniswap: UKY-WETH 10000,0x6f448d8687dd8004fd73da5a938fff57339ba8be,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x3c07e8174fbf1eb58e9be992e44f33f3d040c4fd,uniswap: WETH-SYBL 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xca4b70beccabce29efa5bc5c86311e5d38461842,18,10000
0x49c5adffa7c31cf1e78383ac803b72b4ef87d9e7,uniswap: XPEPE-WETH 500,0x30dd9f31a114953254880a8d8e05e215079fae65,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,500
0xb013763f311dcc1eaa62c2bc4f6b09ff1127a712,uniswap: WETH-PNDC 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xccbfdbaa25d92bfb32860cd44556329c560805cc,18,3000
0x99a07b94dce522030c8167e5f35dd3f2c6cda8cb,uniswap: TWEETY-WETH 100,0x4f8fbd770af12051f3c867c9ea7a0e94cf6bf6fa,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x2ae916e301bb9d8020c8a7ad3d9d78a86c62720e,uniswap: PEPE20-WETH 3000,0x43847f46c9cbe6e28aa990a62c0357b43b6d7c19,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,uniswap: DAI-FEI 500,0x6b175474e89094c44da98b954eedeac495271d0f,18,0x956f47f50a910163d8bf957cf5846d573e7f87ca,18,500
0x59354356ec5d56306791873f567d61ebf11dfbd5,uniswap: ARB-WETH 3000,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x56534741cd8b152df6d48adf7ac51f75169a83b2,uniswap: WBTC-USDT 500,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,0xdac17f958d2ee523a2206206994597c13d831ec7,6,500
0x14424eeecbff345b38187d0b8b749e56faa68539,uniswap: WETH-ZRX 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe41d2489571d322189246dafa5ebde1f4699f498,18,3000
0x7fb33dffbb7eb142053ac1787efb6c0bb9178168,uniswap: FRG-WETH 10000,0x726516b20c4692a6bea3900971a37e0ccf7a6bff,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x2519042aa735edb4688a8376d69d4bb69431206c,uniswap: LPT-WETH 10000,0x58b6a8a3302369daec383334672404ee733ab239,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda,uniswap: UBT-WETH 10000,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x25c0edc51909fc20429c6ece9b8f4fbb5af13878,uniswap: ASIC-USDC 10000,0x347a96a5bd06d2e15199b032f46fb724d6c73047,12,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x8b6ed5fa776f10787f1171bdeea4f3c40974df6e,uniswap: DENT-WETH 10000,0x3597bfd533a99c9aa083587b074434e61eb0a258,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xf60afed42d276507b6bcae93157c66bee2cf332b,uniswap: GENI-USDC 10000,0x444444444444c1a66f394025ac839a535246fcc8,9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x1517ba8f1a1b192ac62f824d6e10f88ae99391b3,uniswap: LMWR-USDC 10000,0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x6eed6dff8e0a6ffca2f8c72e559e5830637ab0d6,uniswap: PNDC-PEPE 10000,0x423f4e6138e475d85cf7ea071ac92097ed631eea,18,0x6982508145454ce325ddbe47a25d4ec3d2311933,18,10000
0xefd784093ddd12e24231fa6b792c09d03a4f7b7e,uniswap: WBTC-LQTY 10000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,18,10000
0x7b12d855445073987d45ea97b1af3554f05e4ef4,uniswap: WOOL-WETH 10000,0x8355dbe8b0e275abad27eb843f3eaf3fc855e525,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x05b4285b0634de1c3e72fa3ff8d54da6fdd031d8,uniswap: CYBER-USDC 10000,0x14778860e937f509e651192a90589de711fb88a9,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x7234c91bd835a6ed108c8e986e0663b14f9de14e,uniswap: WETH-BTC20 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe86df1970055e9caee93dae9b7d5fd71595d0e18,18,10000
0xc43b82d4db82003fd433e650f957bf605e5b6d11,uniswap: CRO-USDC 3000,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0x60257c66cee64c535ba905dd0e7a056cbb3d8658,uniswap: GLM-USDC 10000,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x54578b6f942aeb23b67a8cef24220651306b8e26,uniswap: HUNT-USDT 3000,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x5e008a2897a0c99e8e30e381c5fc99054722de30,uniswap: BONE-USDC 10000,0x9813037ee2218799597d83d4a5b6f3b6778218d9,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0xa3c7d9bb879860bb4dd701e82bfe681498e38aae,uniswap: SHIK-WETH 10000,0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x27b4cde1964ac519a7080076b4d35a64c39aee26,uniswap: WETH-HUTAO 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc29284ef3551767b37a2ccbd54cfcbd30384b58c,18,3000
0xd0d6ac1831848fef1fbf99f27e5c7c153ce72a52,uniswap: YARI-WETH 10000,0x31c2da967a284a00999ab9fe49b5cfd580c2d4e9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xec02b5768c8ef6767a569a0d6d61882aac24429c,uniswap: EFI-DAI 3000,0x656c00e1bcd96f256f224ad9112ff426ef053733,18,0x6b175474e89094c44da98b954eedeac495271d0f,18,3000
0x3ee301ed8f42d106def4f9d9730ea3367880b771,uniswap: ASH-WETH 10000,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x8df016708a66377dae191ca6f9fff4705a3d951f,uniswap: NMR-WETH 10000,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xbadec352e0dd27f6977e14c8cd770f67d9749aae,uniswap: WETH-SIKCNT 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc1b79331b31cf5c40150da4a0a864af0fc793264,18,10000
0x7936239ac44975aeefd0e0ee42f95ee27a0f61c2,uniswap: BRZ-USDT 100,0x01d33fd36ec67c6ada32cf36b31e88ee190b1839,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,100
0x373cc766e151688265ce9f79cc3d752886ed5c54,uniswap: BAG-WETH 10000,0x70881d5c8a5950ceedf1f1b4b5d4105718642548,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x325365ed8275f6a74cac98917b7f6face8da533b,uniswap: CHZ-WETH 10000,0x3506424f91fd33084466f402d5d97f05f8e3b4af,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xb9c4a5522a2f8ba9e2ff7063df8c02ed443337a3,uniswap: WETH-ENS 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,18,10000
0x7569349084fce8e5162d96d351b994e166ef6778,uniswap: XRT-WETH 10000,0x7de91b204c1c737bcee6f000aaa6569cf7061cb7,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xd5105b2420d37b2cce4e79a48edcbfc5f1f166f4,uniswap: SFM3.0-WETH 3000,0x61af97cc1b961e51a43810a6545990c5f7e2504f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x76eb717a62d7b2c2270b15795fd21b5cd6c6ece2,uniswap: THE ONE-WETH 100,0x106b39a28a3bd5bb88c69b813c463f163704773e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x60a6b23a7a87c5ce9e3f81c869691f784b18a704,uniswap: WETH-MTO 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe66b3aa360bb78468c00bebe163630269db3324f,18,10000
0x516343a728c37fb4b967c39172520ac3c5f3e5df,uniswap: MFER-WETH 10000,0x1ebc95953de73f270d514941295a026135e70dda,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x1594b75a396fd6edaf62dcab9ae3f22847b1090f,uniswap: BPX-WETH 10000,0x313408eb31939a9c33b40afe28dc378845d0992f,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xbeee074e667f353bed1c514d223acb421a0b7b07,uniswap: HOPE-USDT 3000,0xc353bf07405304aeab75f4c2fac7e88d6a68f98e,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x3afb578580afd7b532f35a2b6e95c37dcd462ece,uniswap: YFII2.0-WETH 100,0xbc581118802bec35e755f0a85f62af6736a2c4a1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x9966b296d843d72a169ed819c40cc19a2bc33565,uniswap: WETH-BEPE 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe62adcbae40bae7f613cb6d9630e8a60c6ca15c4,18,3000
0xeb3504b169fb71bf3ae283aa61ec7873385287a7,uniswap: NULS-WETH 10000,0xa2791bdf2d5055cda4d46ec17f9f429568275047,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x6c5f35dfd2fa08f5fb2d35d5937181213c7d6a17,uniswap: WBTC-wstETH 500,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,18,500
0x2e493c6b54086bfd9fe470f2a57155092a805e0b,uniswap: AIT800-WETH 3000,0x36e50d995f710c36c31f4a2dcbc79374349ee1b2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x56f597b2e42756b8cd91101d68c204aa0b88c27c,uniswap: BTC2.0-WETH 3000,0x3feb4fea5132695542f8ede5076ac43296d17c6d,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xb126dc27edf93a78862fdb0604f843999f5030da,uniswap: LK99-WETH 100,0x4e2037cddae53ea24a7dd34597e565a580dadb7b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x1f138debc0721b364a967b09402b45069cba7b35,uniswap: WETH-PHTR 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe1fc4455f62a6e89476f1072530c20cf1a0622da,18,3000
0x01037d4d2fbabcd3fb97b8fb97f00f00161b5fc3,uniswap: VERSE-LINK 3000,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,18,0x514910771af9ca656af840dff83e8264ecf986ca,18,3000
0x5da232fc4f93f44f2965193ae4b3b981925338c8,uniswap: DHDH-WETH 3000,0x37519ed7172d80c37e1b1876da6a8f5051b950a7,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xc404d0af6cc4e83b42c8f197d0162ffcc3c570f8,uniswap: DXN-USDC 3000,0x80f0c1c49891dcfdd40b6e0f960f84e6042bcb6f,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0x203d789bfd07ca0c9675d9b5ffa04d658f1467fe,uniswap: indexUSDC-USDC 3000,0x075da7e9efea6813ab0b2680423df75150120d12,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0x28cfde78dbcf017e0bc2c532621d96a5408cdc11,uniswap: imgnAI-WETH 3000,0xa735a3af76cc30791c61c10d585833829d36cbe0,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x8c5171dc452a842371b38b007c08c61e87181269,uniswap: WETH-ETH2.0 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf3115b544c287380d34a19280dcfd029eeada9c8,18,10000
0x61d06f153b5323c9f13c2d3fe63d917514ff1915,uniswap: WETH-oSQTH 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,18,10000
0x637e2c6fdc55b764b62b1bb8ce01324ad765640b,uniswap: LOYAL 忠-WETH 10000,0x22306c18b415cd1f62d56da83e9ef1d09ea8bf4a,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x7f9cb942afa83e9e51b4e46ccd94f9635db2449a,uniswap: GIZMO-WETH 10000,0x5207a2ce33cf32ccb3e7bc40b6f71ae782683d72,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x0583cb555429ec3f56dad4320bb51c4779c16e07,uniswap: KAS-USDC 10000,0x112b08621e27e10773ec95d250604a041f36c582,8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0xfad25176c366957ed4c592d21b21eec176d70630,uniswap: DXD-WETH 10000,0xa1d65e8fb6e87b60feccbc582f7f97804b725521,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x2872939f387a67360aa80a28f6f0ecab78783050,uniswap: ETHANOL-WETH 10000,0x2df76724f3f1a5d8770614194865a19e4fdbf627,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xa6d9219bf8c5e0a06a4be724980fe401dd4c4a32,uniswap: PUSSY2.0-WETH 3000,0x8bf820345895f3a92206114048c9bf011fe2a83e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x23cf637c5300827d096c2eda72814a33fb58716b,uniswap: QOMONE-WETH 10000,0x22106014dac2db7db056e4f33c92a4ec3e22df19,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xb533dab07b329dc78c264e383ed575000cc580e2,uniswap: ShitMY-WETH 3000,0x0e79daaeb36907a38466711b25660363fdd4cecc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x3bc79f81721c264d4124856ac592080a4d5b76b9,uniswap: WETH-RPL 500,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,18,500
0x206811c2d213869d7da90d55cc0f40639a5a50b3,uniswap: RAP-WETH 3000,0xb1e4a5f70090947e6ad3fa2dc648cba7b6f913e9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x74c6eb5e3f55b372a0147c2438f4e7c07a965f9f,uniswap: TOWER-WETH 500,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,500
0xd0317e6c51e4bec3cf73d9396b7a87a8a2b32fc9,uniswap: FLOKI 2.0-WETH 10000,0x60509027a54241d186802d2b96b0f689048129bc,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xded1c427ca2531089cce0ceff1dc538ee50ff52d,uniswap: BUDDY-WETH 10000,0xb47fa19b1ef00d398310c26b6479fd28762f19bf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x976a63c508cf56bf73ced8e31e0b8c4bf01d8bda,uniswap: ETHEREUM-WETH 3000,0x3ab5ce8c6ccd9a11d48a7509cddadba6add42982,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xb14f2de0e6d249af4f2b84f83a5a83ca74c27cab,uniswap: WETH-RUM 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd5d20a7da732d04836c13e40dd1776911afdccc4,9,10000
0x1f14fc0ff8934da2bedc75f2f499a3bd02baf897,uniswap: KETAIBI-WETH 100,0x1295c26511268231b9ae9c9b99d23cb1ef27d866,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0xb0d092380d89a6857cc3c57af9519f4ac5abc0be,uniswap: 3Crv-USDC 500,0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0x30c777efb634759d235f3aadbf562a4945ec7f6a,uniswap: IC-WETH 10000,0xa876f27f13a9eb6e621202cefdd5afc4a90e6457,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xa0b30e46f6aeb8f5a849241d703254bb4a719d92,uniswap: OGV-WETH 3000,0x9c354503c38481a7a7a51629142963f98ecc12d0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x2322e5517a3cbc75a3f02d74c96f82dda120d841,uniswap: RLB-USDC 3000,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0x0a55882f4e1117adc54afbbac4a39079ad52fb89,uniswap: SSV-WETH 3000,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x701b319aff36311f720f0a1ebd6636dd84bb3e8b,uniswap: XFT-WETH 3000,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x18052adacd380cb006e0344b6c1d3a6107819d93,uniswap: BEN-WETH 10000,0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x2ca1d6950182d28434f89a719ed9e915b8c417b5,uniswap: DBI-WETH 10000,0x2de509bf0014ddf697b220be628213034d320ece,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xe21f4ca34df755942fe2f42af2cdcec833c8113a,uniswap: TPRO-WETH 3000,0x3540abe4f288b280a0740ad5121aec337c404d15,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,uniswap: DRGN-WETH 10000,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xd6eb9af2b8a37f5a7451e2a445cb93661a466a66,uniswap: VMPX-WETH 10000,0xb48eb8368c9c6e9b0734de1ef4ceb9f484b80b9c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x695b195cce196977e8d980f0f9a23fc3c49b6248,uniswap: WETH-MATE 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc5e9c98f5c4ddba0414a53dfbf92a456384ca985,18,10000
0x1569236893dce06af7b10b8d072844cc15ae2011,uniswap: WETH-MCRT 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xde16ce60804a881e9f8c4ebb3824646edecd478d,9,10000
0x1eec74d40f6e53f888a5d89ff6ae2ce0b683be01,uniswap: WETH-WAMPL 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xedb171c18ce90b633db442f2a6f72874093b49ef,18,3000
0x60b376a1a51816dd531b0199dcbf839f63b3cc75,uniswap: USDC-PURPLE 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xdf90124b8a10d52a5df27d3f61f94f44ade09f12,18,3000
0x4fc81c84a732b4eb5fc739673d328ce7ffe37539,uniswap: WETH-LOVESNOOPY 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf0edac27aa3e85e2d176f689b0025f90c154393a,18,3000
0x87986ae1e99f99da1f955d16930dc8914ffbed56,uniswap: DAI-HOPR 3000,0x6b175474e89094c44da98b954eedeac495271d0f,18,0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,18,3000
0xeae7ba4adf7987fda8bb1a26bcd0e8abe0f922af,uniswap: Mog-WETH 3000,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xd43b29aaf8ad938cff4f478a0756defffb329d07,uniswap: ORC-WETH 3000,0x662b67d00a13faf93254714dd601f5ed49ef2f51,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xb06e7ed37cfa8f0f2888355dd1913e45412798c5,uniswap: USDC-GRT 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xc944e90c64b2c07662a292be6244bdf05cda44a7,18,3000
0x8dd34eea39d0d90edfe5f8cc8005c99b905df139,uniswap: GAL-WETH 10000,0x5faa989af96af85384b8a938c2ede4a7378d9875,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x22d8ecab72ac99e0d22f8d9dd00ddf0bba69c0e1,uniswap: GMM-WETH 10000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x23473b62aa96b2342ec47cd2742ec1d4d23f3177,uniswap: WETH-IZE 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf7e945fce8f19302aacc7e1418b0a0bdef89327b,8,10000
0xc6ff0382d848290863ef20fef6070f90c403cc46,uniswap: WETH-XPRO 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe26c502ab6e9cfe540f051add0602602cf3a6b9a,18,3000
0xaddd24a001243e6d446ed8d088c82aeff84073a3,uniswap: AGRS-WETH 10000,0x738865301a9b7dd80dc3666dd48cf034ec42bdda,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
